investor_id	investee_id	ratio_of_investment
b255bfaf-5920-b6b9-9882-6264d6095add	f9193a22-fda0-1466-ce4c-5477e03b02d3	参股
b255bfaf-5920-b6b9-9882-6264d6095add	05c8dfb9-147d-3881-7de9-f56e1fc5e445	100%
b255bfaf-5920-b6b9-9882-6264d6095add	b0d539d7-7c9a-bc05-1ae7-e709da00bf94	5.9367%
b255bfaf-5920-b6b9-9882-6264d6095add	10bc85c9-4754-c747-97ab-c957ece822cc	40.0%
b255bfaf-5920-b6b9-9882-6264d6095add	b2120434-1539-c0ac-f31b-17adae95480c	100%
b255bfaf-5920-b6b9-9882-6264d6095add	13c4ff0b-29eb-bff1-71ba-ac58d255d2c1	100%
b255bfaf-5920-b6b9-9882-6264d6095add	81cf401b-8195-a5f4-e99a-fe3b2045faaf	100%
b255bfaf-5920-b6b9-9882-6264d6095add	9c9dab22-749f-37d5-983e-5d238abdcca7	51.0001%
6898290b-afb0-0e0b-3af5-a6615c58fddc	387e2c98-5251-8998-9ba0-f2a8da15996c	40.0%
6898290b-afb0-0e0b-3af5-a6615c58fddc	198a85b3-00e4-c9f5-498d-97fd21c890d3	65.00%
6898290b-afb0-0e0b-3af5-a6615c58fddc	d9251918-8fe1-97c2-370a-41cb75052a73	100%
6898290b-afb0-0e0b-3af5-a6615c58fddc	a2d83a7f-9dbe-afe8-1f8b-0c358ee6f437	4.500%
6898290b-afb0-0e0b-3af5-a6615c58fddc	a917ad4b-a29d-d65f-0465-56b424b829c0	60.0%
6898290b-afb0-0e0b-3af5-a6615c58fddc	988a3245-8673-b44e-8db8-01b175e91ebb	100%
6898290b-afb0-0e0b-3af5-a6615c58fddc	10623045-fa3b-dd68-08b3-e8846a918a27	100%
6898290b-afb0-0e0b-3af5-a6615c58fddc	759d23a5-408d-ec05-4e02-bef06970be71	100%
6898290b-afb0-0e0b-3af5-a6615c58fddc	152073d9-f7bd-87fb-2df4-af968c3c369f	10.0%
6898290b-afb0-0e0b-3af5-a6615c58fddc	ef2cf9f6-6019-9a14-368b-965030a74a48	参股
8b3fa613-2aa7-ce26-f1b5-23464107d7cb	09ec38ac-0818-c207-f717-5dda02e1ac39	70.0%
8b3fa613-2aa7-ce26-f1b5-23464107d7cb	1489ad80-ec66-b5f5-ef06-aef37231597d	5.3625%
8b3fa613-2aa7-ce26-f1b5-23464107d7cb	b92ec49e-3f66-0f90-42e5-9b0395aeb9fe	100%
8b3fa613-2aa7-ce26-f1b5-23464107d7cb	45f5d6b3-76f8-516f-cc83-f228f93ad67f	100%
8b3fa613-2aa7-ce26-f1b5-23464107d7cb	61eee63c-45d8-a293-6186-dc4d3b646a33	100%
c0356cfc-e1e1-938c-f80d-ca26de144cfe	a803a9b9-52db-4543-3e48-ec9aba2cdf8e	参股
7c63716f-b1e0-9115-36b6-4fcb60bc0079	047877cd-3226-597d-743a-d4467a233cf8	100%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	dece2c59-f4ce-7e48-9576-5e7f63ec4cfe	7.7500%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	8f19b82f-3875-2398-1907-f34b76d6b427	100%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	48854601-1f40-1617-601b-1fd5258b16e8	100%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	e88c44cb-ac06-7666-aaa0-c9a68c94e383	参股
7c63716f-b1e0-9115-36b6-4fcb60bc0079	f3335b09-2b15-c4ce-3ee6-136530b9ad03	100%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	abfd27cb-2a98-69d5-26c5-0fb5f23d3b3c	7.7500%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	01fd8a94-81ef-ddb8-b697-588d6e50aac5	10.0%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	818eedba-83ac-aeda-4eaa-e029d44633b7	90.0%
7c63716f-b1e0-9115-36b6-4fcb60bc0079	045b3eef-801d-c086-a0da-51c3e2280656	20.0%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	aee06e34-1f13-fb18-7931-b46f6e85cd91	参股
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	d73ecc75-3bab-b6ff-4751-a0a32836b78d	65.00%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	5ce71daf-e24a-4f7f-49fa-b9ef1f994ebe	14.9956%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	71c41310-90ae-70eb-5cc0-53889d52d335	100%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	c04b8ed7-3ecd-cd7e-32a8-872a1a3e51c7	80.0%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	b5dafd67-732e-d9a4-b1a0-818816fb92fa	65.00%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	8f3523ef-582b-d8de-48ea-041e2fdad809	14.2721%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	0aefd351-8c00-870a-7fec-476f24c0a522	42.00%
6fbaf50e-a1e0-481e-2a85-bf6119ba01f9	b61b40f0-82ad-35c5-e8da-b30a4a9da6b5	72.0887%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	4d38b9a2-ff82-df75-c44c-56906f5e53f7	100%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	a6fbbde1-3456-e0da-6caf-0df9dcd8b3ae	9.500%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	2a029e90-5ee4-0d46-cb40-6a1bd7fc9d9a	10.0%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	07674647-326d-6e7b-20a5-29e808aa5751	100%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	7e2a71e9-fb43-28a3-3b0f-c9e225929525	9.1714%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	5dce281e-992e-84f8-8e15-334bdf153956	1.7402%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	dceea68c-94d4-43df-2c8b-d2c5cafb6875	100%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	feb0ce04-55b1-db83-1021-9d51f0a12cdb	100%
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	43d2dc6e-f8ca-7d8d-2069-22e84cadcb6a	参股
2afd1d02-1ab6-5f5d-c346-d2ec7e35c9e1	18c1ecb2-350b-5575-a994-a5dc063ef9b6	61.9772%
7840f087-e6f9-8864-3421-385e4a3335b7	9c4d0cf9-6312-b8ee-d506-adac9f0e8a72	100%
7840f087-e6f9-8864-3421-385e4a3335b7	739e0745-5e74-7e3f-617a-2f378f1d7a30	100%
7840f087-e6f9-8864-3421-385e4a3335b7	32c0ed65-da39-b17f-02fb-dd324c175f38	100%
7840f087-e6f9-8864-3421-385e4a3335b7	8693aa3b-d2ef-7766-aa0a-d97b7b3dacb7	100%
7840f087-e6f9-8864-3421-385e4a3335b7	defc84ac-8300-1d82-19cc-664aaccbeff6	10.0%
7840f087-e6f9-8864-3421-385e4a3335b7	cc5ceb56-9316-9d39-b145-a1422a19a455	100%
7840f087-e6f9-8864-3421-385e4a3335b7	146cdcb4-98c8-2e51-6a7a-66e84b6bef79	42.3358%
7840f087-e6f9-8864-3421-385e4a3335b7	74bb6b6e-4bc6-a8ab-7324-26dba72a18a0	100%
7840f087-e6f9-8864-3421-385e4a3335b7	cff4bad9-6c83-e954-2ced-4b7549555493	51.00%
7840f087-e6f9-8864-3421-385e4a3335b7	7ac9e128-fdc9-39e7-8dd7-817e8e1d9deb	40.0%
978d2df9-137b-8cb3-12d6-275ce9753cd0	9877b463-e0dd-6854-6012-71db137c9128	100%
978d2df9-137b-8cb3-12d6-275ce9753cd0	aaf45e6c-0c6e-b67e-c109-4d22fb26f255	50.0%
978d2df9-137b-8cb3-12d6-275ce9753cd0	15976da1-1834-efc7-5d7f-1c38a619f6e0	30.0%
978d2df9-137b-8cb3-12d6-275ce9753cd0	b09677c1-e7db-27c1-2ad1-d1967cfae9ae	70.0%
978d2df9-137b-8cb3-12d6-275ce9753cd0	cbba8bac-d97d-322b-b272-ed4f056bc2a4	100%
978d2df9-137b-8cb3-12d6-275ce9753cd0	99e2ba1b-fcac-8b1d-1ad0-695d6304dee9	100%
978d2df9-137b-8cb3-12d6-275ce9753cd0	b07e815f-8abc-d5ab-9eb2-96f0a45be48e	100%
978d2df9-137b-8cb3-12d6-275ce9753cd0	16bfbd73-4b66-2b75-1b2e-60e5db508da7	100%
978d2df9-137b-8cb3-12d6-275ce9753cd0	bb40650e-1888-2349-b1a4-764399e4c0fc	100%
d226cad3-d955-85ef-2048-5d3632d69296	0fd6be7c-7648-198a-4b7f-e40f3f136c0d	100%
d226cad3-d955-85ef-2048-5d3632d69296	31fc6eec-382e-83a6-ced8-9d5bbf159226	100%
d226cad3-d955-85ef-2048-5d3632d69296	6205bf6c-307f-b894-95b0-5ff6985a6428	100%
d226cad3-d955-85ef-2048-5d3632d69296	6f4d862f-db79-30f3-ba2e-bbe1abd8857c	56.6667%
9894a4fa-7048-d727-ceb9-2c21b132a635	854c46a4-81e1-a185-70f6-2f752ac2dcac	参股
9894a4fa-7048-d727-ceb9-2c21b132a635	37a190f9-85d3-bf1f-0849-e92d47972508	81.6375%
9894a4fa-7048-d727-ceb9-2c21b132a635	99a90197-ad31-d582-3766-ecded5159001	100%
9894a4fa-7048-d727-ceb9-2c21b132a635	e32d9893-2e35-c95e-eac5-be8efcb73091	参股
9894a4fa-7048-d727-ceb9-2c21b132a635	33ee9e7b-7921-08ea-8f59-72f132299c57	80.0%
9894a4fa-7048-d727-ceb9-2c21b132a635	6929b846-85ee-108a-e1b6-65549e746508	参股
9894a4fa-7048-d727-ceb9-2c21b132a635	bec70c35-dd1f-10bd-7259-640de18d6a32	40.0%
9894a4fa-7048-d727-ceb9-2c21b132a635	fda69ef4-f359-2766-17c8-f13fff3eb93e	100%
9894a4fa-7048-d727-ceb9-2c21b132a635	b68ed625-eb8b-9e54-8584-90facd0008c9	100%
380237b3-8e09-3c94-9730-cd799d5612ad	e1289503-3217-596c-79a3-78bd8900e6b6	15.00%
380237b3-8e09-3c94-9730-cd799d5612ad	039dfba4-d525-f73b-fdcc-29c3c42ea260	100%
380237b3-8e09-3c94-9730-cd799d5612ad	f6c2fc56-0b67-53c3-d795-0e17dd142222	40.0%
380237b3-8e09-3c94-9730-cd799d5612ad	4a4911a5-7001-7ff1-cdaf-5a7b449bad70	100%
380237b3-8e09-3c94-9730-cd799d5612ad	94913ebe-763e-2ad3-142d-6c24391138b4	100%
380237b3-8e09-3c94-9730-cd799d5612ad	fe6fe33b-ec82-d3e3-e96b-9fb22a0d375e	99.6058%
8823fe0d-5292-36db-bf23-b4438359ab05	423d12df-0489-d116-62f2-a38a2523a955	100%
8823fe0d-5292-36db-bf23-b4438359ab05	33c630aa-56f3-0dfe-ef28-9e38ebbed01a	17.2727%
8823fe0d-5292-36db-bf23-b4438359ab05	5176c46c-e7fb-1594-d8a6-b00b33457340	100%
8823fe0d-5292-36db-bf23-b4438359ab05	9b764147-6cae-6e0b-0186-f3483e2f6544	19.2308%
8823fe0d-5292-36db-bf23-b4438359ab05	d4389e25-8bbe-91b3-be91-2bd5978a7514	19.00%
8823fe0d-5292-36db-bf23-b4438359ab05	d242e151-b97d-f463-378e-fbd4f10db896	8.7350%
8823fe0d-5292-36db-bf23-b4438359ab05	e47774f5-d82f-f1f6-fce5-54a28db68a17	12.00%
8823fe0d-5292-36db-bf23-b4438359ab05	bdf4e54c-d3f9-3181-d66f-9129d9d77b3e	12.00%
8823fe0d-5292-36db-bf23-b4438359ab05	4f449dd4-e06a-42ba-6715-6db2f927ddbd	100%
8823fe0d-5292-36db-bf23-b4438359ab05	8cf3dc8d-e9b6-801b-889c-23a3c6225b40	85.0135%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	90fce466-c472-2e51-854d-26ee45ec9575	40.0%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	6b4207a1-1cc1-e465-eeaf-cd717d625204	100%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	972f011e-54d9-d5e6-8161-4465f1d3d3e2	69.2308%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	f41a5066-f846-b6de-e099-ad3676f6ebf0	100%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	8ccb2302-3606-5fcb-537b-20a5743da9c9	37.0875%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	db7b2c5e-4fce-dc5a-f3bf-05fe36603ba1	75.00%
0c9e5df3-33ed-251c-fc7d-873df0c316e6	aa837f10-76d3-edea-b8a0-2d475e70e8e5	70.0%
475117e1-aa57-3fbb-3a91-baa8364cdb99	f2cfca99-d28c-e11a-5887-912710af580a	100%
475117e1-aa57-3fbb-3a91-baa8364cdb99	b0990273-deec-9770-ddbb-a76a1ada171e	100%
475117e1-aa57-3fbb-3a91-baa8364cdb99	04163ed5-04b2-007f-d732-34e1762ab417	29.3555%
475117e1-aa57-3fbb-3a91-baa8364cdb99	3ce127f8-44db-7d95-a983-2d23d029af43	100%
475117e1-aa57-3fbb-3a91-baa8364cdb99	f41d707b-8c9f-b4b4-ec57-5ab405ebf5b5	100%
475117e1-aa57-3fbb-3a91-baa8364cdb99	471470d3-4742-06a2-1ae6-fb81b3ad5b6d	100%
475117e1-aa57-3fbb-3a91-baa8364cdb99	97ca2e16-5b71-4b4c-b913-c25748456a80	参股
475117e1-aa57-3fbb-3a91-baa8364cdb99	87ffc1b0-6ef3-654f-5ac9-82ab0a1deffb	100%
bee1f387-9cf9-3df2-067b-71e1a5cfc4fa	32b47e41-411e-0652-9993-23f7ff713d7e	100%
bee1f387-9cf9-3df2-067b-71e1a5cfc4fa	a1b8dfe6-1c3d-5b80-9732-acf55bdadf2e	100%
9fbbb54c-56c8-00f0-0a53-5bebd482c91d	f31f8bba-412e-4344-bbae-3d0b3f3bec17	51.00%
9fbbb54c-56c8-00f0-0a53-5bebd482c91d	464e2595-6c43-5b21-2491-d22b07744018	4.4776%
9fbbb54c-56c8-00f0-0a53-5bebd482c91d	52bee014-b419-9971-68d0-07f070e0e280	100%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	5740f9b7-a00c-d41a-9579-4aadece5320a	100%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	533eb51b-e8af-eda9-4cf2-1b4de7e217c8	35.00%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	6bd9a57c-bd02-6535-c3f7-262d9abbd48b	100%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	5d43d8c7-ddf2-b475-c7e2-ac274ebb4628	100%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	f9ff7fb6-5166-f821-cb8b-80d730c8bcd8	18.00%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	1aaf9bb8-b959-0531-3201-234dc430e027	100%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	150ee67b-3080-8920-09eb-eb3c6ff8efc2	54.9955%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	41829745-4c32-e4a2-f584-a02f7875d0f4	100%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	c6570604-a07d-c351-97a0-ce3b51cbf974	26.7744%
6e42d1c6-2a39-23b5-4ae5-b331b6805ac6	dd18ee25-b24c-09a0-88c8-b2214ecd644a	62.500%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	8b73d62a-55c4-8024-1a45-4e287a305254	60.0%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	397dfc22-787b-a357-e246-790206e6170b	100%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	df08d7e8-2719-2fb0-1a98-693ec6d634fe	100%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	f0fdd35c-e248-4e11-72c4-5d6f942a338c	40.0%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	9f6e7948-4740-97cf-9064-16c6bed3d90a	50.0%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	fafbf1b5-3989-a5de-1368-06b712174e84	100%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	73fe6356-f555-3ba4-27b3-30ff1fddad6c	100%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	571d0269-e5fd-802a-b7d8-b989c7d48f47	10.0%
7c8fb89a-7552-3bc8-ae5e-76afaf732a30	945dd3c6-62cc-e4cf-6d24-f4caa7781bbe	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	44345ac0-0cca-d05a-5bd4-ffde267d23aa	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	d0e96dad-d407-0b1b-8974-432366295eaa	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	3e3dfda0-bf7f-6d6e-36ad-581d087920e9	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	e2db7fbd-265b-0f40-8848-a23c2b758e13	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	1447080f-4a37-60c1-787a-56bbd368ddf9	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	2150e619-eec1-415d-f0f1-bad07979c229	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	0a3d1dda-7307-f30f-68e1-cc940045252f	100%
0b0b4c72-bff4-2815-0d40-f58849ade30e	e2e23b19-bf9b-c10e-2e7f-96968dc8fa8f	参股
b5ed9f80-17ad-a476-b8f8-bde06a633196	5244b825-72e9-ef6f-b2d3-f49024fb0927	51.0000%
b5ed9f80-17ad-a476-b8f8-bde06a633196	e0868f3a-9183-73d9-d589-17072f6b608a	100%
b5ed9f80-17ad-a476-b8f8-bde06a633196	914fcff5-95c2-4bba-479e-c219d0c4d9c7	参股
